,state,county,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,country_code,admin_level,admin2,fips,samples,m50,m50_index
3760,Florida,Total,2020-09-16,-26.0,-19.0,-23.0,-43.0,-34.0,9.0,US,1.0,,12.0,648860.0,5.917000000000001,72.0
3761,Florida,Total,2020-09-17,-24.0,-16.0,-24.0,-39.0,-33.0,9.0,US,1.0,,12.0,637748.0,6.335,77.0
3762,Florida,Total,2020-09-18,-23.0,-14.0,-19.0,-39.0,-31.0,8.0,US,1.0,,12.0,611982.0,7.48,91.0
3763,Florida,Total,2020-09-19,-23.0,-14.0,-18.0,-42.0,-20.0,4.0,US,1.0,,12.0,618664.0,5.47,67.0
3764,Florida,Total,2020-09-20,-25.0,-17.0,-31.0,-43.0,-23.0,5.0,US,1.0,,12.0,609699.0,3.373,41.0
3765,Florida,Total,2020-09-21,-24.0,-17.0,-32.0,-40.0,-33.0,9.0,US,1.0,,12.0,581562.0,5.434,66.0
3766,Florida,Total,2020-09-22,-22.0,-14.0,-24.0,-40.0,-31.0,9.0,US,1.0,,12.0,547222.0,5.117,62.0
3767,Florida,Total,2020-09-23,-22.0,-16.0,-22.0,-41.0,-30.0,9.0,US,1.0,,12.0,647825.0,6.343,77.0
3768,Florida,Total,2020-09-24,-24.0,-16.0,-30.0,-40.0,-31.0,9.0,US,1.0,,12.0,661804.0,6.407,78.0
3769,Florida,Total,2020-09-25,-23.0,-15.0,-29.0,-40.0,-30.0,9.0,US,1.0,,12.0,686553.0,7.071000000000001,86.0
3770,Florida,Total,2020-09-26,-23.0,-14.0,-21.0,-43.0,-18.0,4.0,US,1.0,,12.0,645248.0,5.881,72.0
3771,Florida,Total,2020-09-27,-24.0,-17.0,-27.0,-43.0,-21.0,5.0,US,1.0,,12.0,665846.0,3.792,46.0
3772,Florida,Total,2020-09-28,-25.0,-17.0,-37.0,-40.0,-32.0,9.0,US,1.0,,12.0,686348.0,5.915,72.0
3773,Florida,Total,2020-09-29,-24.0,-15.0,-37.0,-41.0,-30.0,9.0,US,1.0,,12.0,684441.0,6.621,81.0
3774,Florida,Total,2020-09-30,-21.0,-15.0,-25.0,-40.0,-30.0,8.0,US,1.0,,12.0,632767.0,7.385,90.0
3775,Florida,Total,2020-10-01,-22.0,-14.0,-29.0,-38.0,-29.0,8.0,US,1.0,,12.0,589193.0,7.851,96.0
3776,Florida,Total,2020-10-02,-22.0,-13.0,-29.0,-38.0,-28.0,8.0,US,1.0,,12.0,590622.0,7.763999999999999,95.0
3777,Florida,Total,2020-10-03,-22.0,-14.0,-33.0,-42.0,-19.0,4.0,US,1.0,,12.0,636105.0,5.301,65.0
3778,Florida,Total,2020-10-04,-23.0,-15.0,-44.0,-42.0,-22.0,5.0,US,1.0,,12.0,613624.0,3.156,38.0
3779,Florida,Total,2020-10-05,-22.0,-14.0,-33.0,-38.0,-30.0,7.0,US,1.0,,12.0,545413.0,5.162000000000001,63.0
3780,Florida,Total,2020-10-06,-22.0,-12.0,-30.0,-39.0,-30.0,8.0,US,1.0,,12.0,660977.0,6.347,77.0
3781,Florida,Total,2020-10-07,-22.0,-15.0,-25.0,-40.0,-29.0,8.0,US,1.0,,12.0,644696.0,6.649,81.0
3782,Florida,Total,2020-10-08,-22.0,-14.0,-21.0,-36.0,-30.0,8.0,,,,,,,
3783,Florida,Total,2020-10-09,-22.0,-14.0,-23.0,-37.0,-29.0,8.0,US,1.0,,12.0,525244.0,6.544,80.0
3784,Florida,Total,2020-10-10,-22.0,-14.0,-22.0,-41.0,-18.0,4.0,US,1.0,,12.0,603875.0,5.619,68.0
3785,Florida,Total,2020-10-11,-22.0,-15.0,-26.0,-40.0,-20.0,5.0,US,1.0,,12.0,600195.0,3.904,47.0
3786,Florida,Total,2020-10-12,-22.0,-15.0,-24.0,-36.0,-33.0,8.0,US,1.0,,12.0,623906.0,5.803999999999999,71.0
3787,Florida,Total,2020-10-13,-22.0,-13.0,-21.0,-37.0,-30.0,8.0,US,1.0,,12.0,613760.0,6.331,77.0
3788,Florida,Total,2020-10-14,-21.0,-14.0,-19.0,-37.0,-29.0,8.0,US,1.0,,12.0,609141.0,6.643,81.0
3789,Florida,Total,2020-10-15,-22.0,-13.0,-21.0,-34.0,-29.0,8.0,US,1.0,,12.0,620115.0,6.843,83.0
3790,Florida,Total,2020-10-16,-23.0,-14.0,-26.0,-35.0,-29.0,8.0,US,1.0,,12.0,611841.0,7.4110000000000005,90.0
3791,Florida,Total,2020-10-17,-20.0,-12.0,-12.0,-37.0,-18.0,3.0,US,1.0,,12.0,583754.0,6.515,79.0
3792,Florida,Total,2020-10-18,-21.0,-14.0,-23.0,-36.0,-21.0,4.0,US,1.0,,12.0,562190.0,4.122,50.0
3793,Florida,Total,2020-10-19,-23.0,-16.0,-35.0,-35.0,-30.0,8.0,US,1.0,,12.0,608608.0,6.037999999999999,74.0
3794,Florida,Total,2020-10-20,-22.0,-14.0,-33.0,-37.0,-29.0,9.0,US,1.0,,12.0,595837.0,6.341,77.0
3795,Florida,Total,2020-10-21,-23.0,-16.0,-35.0,-40.0,-29.0,9.0,US,1.0,,12.0,569550.0,6.439,79.0
3796,Florida,Total,2020-10-22,-21.0,-13.0,-25.0,-34.0,-29.0,8.0,US,1.0,,12.0,595669.0,6.483,79.0
3797,Florida,Total,2020-10-23,-20.0,-12.0,-19.0,-34.0,-29.0,8.0,US,1.0,,12.0,587520.0,7.414,91.0
3798,Florida,Total,2020-10-24,-21.0,-13.0,-17.0,-37.0,-18.0,3.0,US,1.0,,12.0,558314.0,5.818,71.0
3799,Florida,Total,2020-10-25,-21.0,-14.0,-27.0,-36.0,-21.0,4.0,US,1.0,,12.0,593759.0,3.477,42.0
3800,Florida,Total,2020-10-26,-21.0,-13.0,-25.0,-34.0,-29.0,7.0,US,1.0,,12.0,578036.0,5.877999999999999,72.0
3801,Florida,Total,2020-10-27,-21.0,-12.0,-23.0,-36.0,-29.0,8.0,US,1.0,,12.0,577125.0,6.013999999999999,73.0
3802,Florida,Total,2020-10-28,-20.0,-13.0,-21.0,-37.0,-28.0,8.0,US,1.0,,12.0,566671.0,6.257999999999999,76.0
3803,Florida,Total,2020-10-29,-19.0,-12.0,-22.0,-34.0,-28.0,7.0,US,1.0,,12.0,636638.0,6.461,79.0
3804,Florida,Total,2020-10-30,-18.0,-10.0,-18.0,-34.0,-28.0,7.0,US,1.0,,12.0,628597.0,7.439,91.0
3805,Florida,Total,2020-10-31,-20.0,-8.0,-19.0,-38.0,-17.0,3.0,US,1.0,,12.0,565101.0,5.343,65.0
3806,Florida,Total,2020-11-01,-20.0,-14.0,-27.0,-35.0,-20.0,4.0,US,1.0,,12.0,526177.0,3.12,38.0
3807,Florida,Total,2020-11-02,-21.0,-12.0,-30.0,-35.0,-28.0,7.0,US,1.0,,12.0,569156.0,5.949,73.0
3808,Florida,Total,2020-11-03,-17.0,-9.0,-18.0,-37.0,-30.0,8.0,US,1.0,,12.0,568693.0,5.9479999999999995,73.0
3809,Florida,Total,2020-11-04,-22.0,-16.0,-28.0,-39.0,-28.0,9.0,US,1.0,,12.0,561119.0,6.475,79.0
3810,Florida,Total,2020-11-05,-23.0,-14.0,-31.0,-37.0,-28.0,8.0,US,1.0,,12.0,491677.0,5.359,65.0
3811,Florida,Total,2020-11-06,-21.0,-13.0,-27.0,-38.0,-27.0,8.0,US,1.0,,12.0,504414.0,6.013,73.0
3812,Florida,Total,2020-11-07,-22.0,-13.0,-31.0,-42.0,-17.0,5.0,US,1.0,,12.0,502892.0,4.7589999999999995,58.0
3813,Florida,Total,2020-11-08,-27.0,-18.0,-50.0,-44.0,-23.0,7.0,US,1.0,,12.0,488774.0,2.5789999999999997,31.0
3814,Florida,Total,2020-11-09,-28.0,-19.0,-52.0,-46.0,-39.0,13.0,US,1.0,,12.0,550510.0,3.793,46.0
3815,Florida,Total,2020-11-10,-22.0,-13.0,-39.0,-40.0,-29.0,9.0,US,1.0,,12.0,573588.0,6.528,80.0
3816,Florida,Total,2020-11-11,-22.0,-15.0,-43.0,-43.0,-39.0,13.0,US,1.0,,12.0,587621.0,5.416,66.0
3817,Florida,Total,2020-11-12,-24.0,-17.0,-40.0,-41.0,-34.0,12.0,US,1.0,,12.0,583334.0,4.97,61.0
3818,Florida,Total,2020-11-13,-21.0,-12.0,-24.0,-37.0,-27.0,8.0,US,1.0,,12.0,586583.0,6.841,83.0
3819,Florida,Total,2020-11-14,-20.0,-13.0,-20.0,-39.0,-15.0,4.0,US,1.0,,12.0,568716.0,5.947,72.0
3820,Florida,Total,2020-11-15,-20.0,-13.0,-19.0,-36.0,-19.0,4.0,US,1.0,,12.0,543627.0,4.312,52.0
3821,Florida,Total,2020-11-16,-21.0,-13.0,-29.0,-35.0,-28.0,7.0,US,1.0,,12.0,621148.0,5.879,72.0
3822,Florida,Total,2020-11-17,-20.0,-11.0,-28.0,-38.0,-28.0,8.0,US,1.0,,12.0,612192.0,6.266,76.0
3823,Florida,Total,2020-11-18,-19.0,-12.0,-28.0,-37.0,-27.0,8.0,US,1.0,,12.0,520107.0,6.872000000000001,84.0
3824,Florida,Total,2020-11-19,-20.0,-11.0,-31.0,-34.0,-28.0,8.0,US,1.0,,12.0,536860.0,7.207000000000001,88.0
3825,Florida,Total,2020-11-20,-21.0,-11.0,-30.0,-33.0,-27.0,8.0,US,1.0,,12.0,532412.0,7.629,93.0
3826,Florida,Total,2020-11-21,-21.0,-11.0,-29.0,-33.0,-15.0,4.0,US,1.0,,12.0,515711.0,6.334,77.0
3827,Florida,Total,2020-11-22,-19.0,-11.0,-32.0,-34.0,-18.0,4.0,US,1.0,,12.0,530308.0,4.313,52.0
3828,Florida,Total,2020-11-23,-15.0,-6.0,-24.0,-33.0,-33.0,7.0,US,1.0,,12.0,594633.0,6.042999999999999,74.0
3829,Florida,Total,2020-11-24,-11.0,1.0,-21.0,-28.0,-34.0,8.0,US,1.0,,12.0,572678.0,6.456,79.0
3830,Florida,Total,2020-11-25,-4.0,15.0,-20.0,-24.0,-37.0,7.0,US,1.0,,12.0,565267.0,6.443,79.0
3831,Florida,Total,2020-11-26,-68.0,-39.0,-24.0,-56.0,-79.0,20.0,US,1.0,,12.0,547986.0,2.8139999999999996,34.0
3832,Florida,Total,2020-11-27,-25.0,-20.0,-13.0,-42.0,-57.0,16.0,US,1.0,,12.0,557409.0,5.269,64.0
3833,Florida,Total,2020-11-28,-25.0,-19.0,-23.0,-34.0,-21.0,5.0,US,1.0,,12.0,572003.0,5.46,67.0
3834,Florida,Total,2020-11-29,-22.0,-17.0,-28.0,-26.0,-20.0,4.0,US,1.0,,12.0,580133.0,3.8810000000000002,47.0
3835,Florida,Total,2020-11-30,-20.0,-13.0,-41.0,-32.0,-29.0,8.0,US,1.0,,12.0,587758.0,5.752999999999999,70.0
3836,Florida,Total,2020-12-01,-17.0,-8.0,-37.0,-33.0,-28.0,8.0,US,1.0,,12.0,571972.0,6.306,77.0
3837,Florida,Total,2020-12-02,-19.0,-12.0,-34.0,-37.0,-27.0,9.0,US,1.0,,12.0,587576.0,6.109,74.0
3838,Florida,Total,2020-12-03,-18.0,-9.0,-29.0,-35.0,-27.0,8.0,US,1.0,,12.0,583472.0,6.595,80.0
3839,Florida,Total,2020-12-04,-20.0,-11.0,-29.0,-36.0,-26.0,8.0,US,1.0,,12.0,590755.0,7.178,88.0
3840,Florida,Total,2020-12-05,-18.0,-11.0,-21.0,-37.0,-13.0,4.0,US,1.0,,12.0,560978.0,6.132000000000001,75.0
3841,Florida,Total,2020-12-06,-18.0,-12.0,-27.0,-36.0,-17.0,4.0,US,1.0,,12.0,560363.0,4.249,52.0
3842,Florida,Total,2020-12-07,-20.0,-12.0,-41.0,-37.0,-28.0,8.0,US,1.0,,12.0,588323.0,5.808,71.0
3843,Florida,Total,2020-12-08,-19.0,-10.0,-37.0,-39.0,-27.0,8.0,US,1.0,,12.0,544176.0,6.556,80.0
3844,Florida,Total,2020-12-09,-18.0,-12.0,-33.0,-38.0,-27.0,8.0,US,1.0,,12.0,501145.0,5.917000000000001,72.0
3845,Florida,Total,2020-12-10,-19.0,-10.0,-28.0,-35.0,-27.0,8.0,US,1.0,,12.0,461825.0,5.8260000000000005,71.0
3846,Florida,Total,2020-12-11,-20.0,-10.0,-26.0,-37.0,-26.0,8.0,,,,,,,
3847,Florida,Total,2020-12-12,-19.0,-10.0,-25.0,-37.0,-14.0,4.0,,,,,,,
3848,Florida,Total,2020-12-13,-17.0,-10.0,-21.0,-34.0,-16.0,4.0,,,,,,,
3849,Florida,Total,2020-12-14,-18.0,-10.0,-34.0,-36.0,-28.0,7.0,,,,,,,
3850,Florida,Total,2020-12-15,-16.0,-7.0,-30.0,-36.0,-28.0,8.0,,,,,,,
3851,Florida,Total,2020-12-16,-18.0,-10.0,-36.0,-37.0,-27.0,8.0,,,,,,,
3852,Florida,Total,2020-12-17,-16.0,-6.0,-32.0,-34.0,-27.0,8.0,,,,,,,
3853,Florida,Total,2020-12-18,-18.0,-7.0,-33.0,-31.0,-27.0,8.0,,,,,,,
3854,Florida,Total,2020-12-19,-17.0,-7.0,-27.0,-26.0,-13.0,3.0,US,1.0,,12.0,581878.0,6.335,77.0
3855,Florida,Total,2020-12-20,-16.0,-8.0,-34.0,-28.0,-16.0,4.0,US,1.0,,12.0,627491.0,5.305,65.0
3856,Florida,Total,2020-12-21,-8.0,-1.0,-21.0,-29.0,-35.0,7.0,US,1.0,,12.0,786096.0,7.063,86.0
3857,Florida,Total,2020-12-22,-5.0,5.0,-22.0,-24.0,-36.0,8.0,US,1.0,,12.0,830440.0,6.752999999999999,82.0
3858,Florida,Total,2020-12-23,1.0,15.0,-15.0,-19.0,-36.0,7.0,US,1.0,,12.0,822344.0,6.997000000000001,85.0
3859,Florida,Total,2020-12-24,-13.0,23.0,-30.0,-35.0,-55.0,12.0,US,1.0,,12.0,820182.0,5.399,66.0
3860,Florida,Total,2020-12-25,-76.0,-56.0,-40.0,-61.0,-82.0,25.0,US,1.0,,12.0,785601.0,1.579,19.0
3861,Florida,Total,2020-12-26,-28.0,-19.0,-41.0,-32.0,-26.0,8.0,US,1.0,,12.0,822113.0,4.775,58.0
3862,Florida,Total,2020-12-27,-22.0,-18.0,-23.0,-24.0,-20.0,6.0,US,1.0,,12.0,846417.0,4.004,49.0
3863,Florida,Total,2020-12-28,-13.0,-10.0,-13.0,-30.0,-41.0,11.0,US,1.0,,12.0,861202.0,5.827000000000001,71.0
3864,Florida,Total,2020-12-29,-12.0,-7.0,-8.0,-27.0,-41.0,11.0,US,1.0,,12.0,879970.0,6.0760000000000005,74.0
3865,Florida,Total,2020-12-30,-7.0,-2.0,-7.0,-25.0,-40.0,10.0,US,1.0,,12.0,901244.0,6.518,80.0
3866,Florida,Total,2020-12-31,-6.0,13.0,-4.0,-34.0,-48.0,11.0,US,1.0,,12.0,904657.0,5.843999999999999,71.0
3867,Florida,Total,2021-01-01,-37.0,-33.0,-2.0,-52.0,-72.0,22.0,US,1.0,,12.0,884500.0,4.172,51.0
3868,Florida,Total,2021-01-02,-22.0,-15.0,-21.0,-28.0,-23.0,7.0,US,1.0,,12.0,881810.0,5.442,66.0
3869,Florida,Total,2021-01-03,-21.0,-16.0,-32.0,-25.0,-19.0,6.0,US,1.0,,12.0,858979.0,3.948,48.0
3870,Florida,Total,2021-01-04,-16.0,-9.0,-30.0,-30.0,-30.0,8.0,US,1.0,,12.0,818697.0,5.593,68.0
3871,Florida,Total,2021-01-05,-17.0,-8.0,-29.0,-32.0,-29.0,9.0,US,1.0,,12.0,810320.0,5.172000000000001,63.0
3872,Florida,Total,2021-01-06,-20.0,-12.0,-28.0,-37.0,-28.0,9.0,US,1.0,,12.0,908253.0,5.702999999999999,70.0
3873,Florida,Total,2021-01-07,-21.0,-12.0,-29.0,-36.0,-28.0,10.0,US,1.0,,12.0,832488.0,5.062,62.0
3874,Florida,Total,2021-01-08,-21.0,-11.0,-33.0,-38.0,-27.0,10.0,,,,,,,
3875,Florida,Total,2021-01-09,-21.0,-12.0,-38.0,-40.0,-16.0,6.0,,,,,,,
3876,Florida,Total,2021-01-10,-20.0,-13.0,-35.0,-38.0,-19.0,6.0,,,,,,,
3877,Florida,Total,2021-01-11,-20.0,-12.0,-32.0,-37.0,-28.0,9.0,,,,,,,
3878,Florida,Total,2021-01-12,-21.0,-10.0,-37.0,-38.0,-29.0,10.0,,,,,,,
3879,Florida,Total,2021-01-13,-22.0,-14.0,-37.0,-40.0,-28.0,9.0,,,,,,,
3880,Florida,Total,2021-01-14,-23.0,-14.0,-30.0,-36.0,-29.0,9.0,,,,,,,
3881,Florida,Total,2021-01-15,-23.0,-14.0,-29.0,-37.0,-29.0,9.0,US,1.0,,12.0,889023.0,6.76,82.0
3882,Florida,Total,2021-01-16,-22.0,-14.0,-28.0,-40.0,-18.0,5.0,US,1.0,,12.0,853043.0,5.393,66.0
3883,Florida,Total,2021-01-17,-22.0,-17.0,-30.0,-40.0,-21.0,5.0,US,1.0,,12.0,852851.0,3.838,47.0
3884,Florida,Total,2021-01-18,-19.0,-15.0,-20.0,-38.0,-44.0,11.0,US,1.0,,12.0,856692.0,5.336,65.0
3885,Florida,Total,2021-01-19,-22.0,-11.0,-28.0,-38.0,-29.0,9.0,US,1.0,,12.0,866829.0,5.794,71.0
3886,Florida,Total,2021-01-20,-24.0,-16.0,-24.0,-40.0,-28.0,9.0,US,1.0,,12.0,805936.0,5.735,70.0
3887,Florida,Total,2021-01-21,-23.0,-14.0,-22.0,-37.0,-28.0,9.0,US,1.0,,12.0,858155.0,6.195,76.0
3888,Florida,Total,2021-01-22,-23.0,-11.0,-22.0,-38.0,-27.0,9.0,US,1.0,,12.0,860129.0,6.685,82.0
3889,Florida,Total,2021-01-23,-23.0,-15.0,-23.0,-41.0,-17.0,5.0,US,1.0,,12.0,803081.0,5.68,69.0
3890,Florida,Total,2021-01-24,-23.0,-15.0,-19.0,-38.0,-19.0,5.0,US,1.0,,12.0,784793.0,4.0969999999999995,50.0
3891,Florida,Total,2021-01-25,-23.0,-15.0,-24.0,-36.0,-28.0,8.0,US,1.0,,12.0,816736.0,5.525,67.0
3892,Florida,Total,2021-01-26,-22.0,-14.0,-23.0,-38.0,-28.0,9.0,US,1.0,,12.0,834159.0,5.879,72.0
3893,Florida,Total,2021-01-27,-22.0,-15.0,-22.0,-39.0,-28.0,9.0,US,1.0,,12.0,804770.0,6.098,74.0
3894,Florida,Total,2021-01-28,-22.0,-14.0,-27.0,-36.0,-28.0,9.0,US,1.0,,12.0,782025.0,5.806,71.0
3895,Florida,Total,2021-01-29,-22.0,-14.0,-25.0,-37.0,-27.0,9.0,US,1.0,,12.0,806339.0,5.914,72.0
3896,Florida,Total,2021-01-30,-20.0,-13.0,-17.0,-40.0,-15.0,4.0,US,1.0,,12.0,784568.0,5.422000000000001,66.0
3897,Florida,Total,2021-01-31,-19.0,-13.0,-16.0,-37.0,-18.0,5.0,US,1.0,,12.0,797465.0,3.8569999999999998,47.0
3898,Florida,Total,2021-02-01,-22.0,-14.0,-40.0,-39.0,-29.0,9.0,US,1.0,,12.0,788390.0,5.495,67.0
3899,Florida,Total,2021-02-02,-21.0,-12.0,-39.0,-39.0,-28.0,9.0,US,1.0,,12.0,791697.0,5.94,72.0
3900,Florida,Total,2021-02-03,-20.0,-13.0,-29.0,-38.0,-27.0,9.0,US,1.0,,12.0,790318.0,6.164,75.0
3901,Florida,Total,2021-02-04,-21.0,-13.0,-25.0,-36.0,-27.0,8.0,US,1.0,,12.0,821464.0,6.231,76.0
3902,Florida,Total,2021-02-05,-20.0,-12.0,-21.0,-36.0,-26.0,8.0,US,1.0,,12.0,845405.0,6.9510000000000005,85.0
3903,Florida,Total,2021-02-06,-21.0,-12.0,-31.0,-40.0,-16.0,6.0,US,1.0,,12.0,832053.0,5.404,66.0
3904,Florida,Total,2021-02-07,-23.0,-8.0,-35.0,-39.0,-18.0,5.0,US,1.0,,12.0,830007.0,3.8289999999999997,46.0
3905,Florida,Total,2021-02-08,-22.0,-16.0,-28.0,-35.0,-29.0,8.0,US,1.0,,12.0,768640.0,5.91,72.0
3906,Florida,Total,2021-02-09,-20.0,-12.0,-23.0,-35.0,-27.0,8.0,US,1.0,,12.0,771571.0,6.1339999999999995,75.0
3907,Florida,Total,2021-02-10,-18.0,-12.0,-16.0,-35.0,-26.0,8.0,US,1.0,,12.0,727297.0,6.252000000000001,76.0
3908,Florida,Total,2021-02-11,-18.0,-9.0,-17.0,-32.0,-27.0,8.0,US,1.0,,12.0,710051.0,6.218,76.0
3909,Florida,Total,2021-02-12,-18.0,-9.0,-18.0,-31.0,-27.0,8.0,US,1.0,,12.0,750290.0,6.715,82.0
3910,Florida,Total,2021-02-13,-16.0,-5.0,-26.0,-34.0,-17.0,5.0,US,1.0,,12.0,778670.0,5.152,63.0
3911,Florida,Total,2021-02-14,-11.0,-5.0,-21.0,-34.0,-17.0,4.0,US,1.0,,12.0,784887.0,4.595,56.0
3912,Florida,Total,2021-02-15,-16.0,-11.0,-15.0,-33.0,-39.0,10.0,US,1.0,,12.0,773322.0,5.785,71.0
3913,Florida,Total,2021-02-16,-19.0,-11.0,-29.0,-33.0,-28.0,9.0,US,1.0,,12.0,955710.0,6.365,78.0
3914,Florida,Total,2021-02-17,-18.0,-11.0,-24.0,-34.0,-26.0,9.0,US,1.0,,12.0,950893.0,6.636,81.0
3915,Florida,Total,2021-02-18,-18.0,-10.0,-13.0,-31.0,-27.0,8.0,US,1.0,,12.0,995683.0,6.813,83.0
3916,Florida,Total,2021-02-19,-20.0,-12.0,-32.0,-33.0,-26.0,9.0,US,1.0,,12.0,1000876.0,7.391,90.0
3917,Florida,Total,2021-02-20,-15.0,-9.0,-11.0,-31.0,-15.0,4.0,US,1.0,,12.0,975548.0,6.91,84.0
3918,Florida,Total,2021-02-21,-15.0,-10.0,-12.0,-30.0,-17.0,4.0,US,1.0,,12.0,950408.0,5.228,64.0
3919,Florida,Total,2021-02-22,-18.0,-11.0,-21.0,-32.0,-27.0,8.0,US,1.0,,12.0,985346.0,6.327000000000001,77.0
3920,Florida,Total,2021-02-23,-17.0,-9.0,-17.0,-31.0,-27.0,8.0,US,1.0,,12.0,967390.0,6.744,82.0
3921,Florida,Total,2021-02-24,-15.0,-10.0,-13.0,-32.0,-26.0,8.0,US,1.0,,12.0,960738.0,6.99,85.0
3922,Florida,Total,2021-02-25,-16.0,-9.0,-10.0,-29.0,-26.0,7.0,US,1.0,,12.0,946347.0,7.337000000000001,90.0
3923,Florida,Total,2021-02-26,-16.0,-8.0,-9.0,-29.0,-25.0,7.0,US,1.0,,12.0,975006.0,7.87,96.0
3924,Florida,Total,2021-02-27,-14.0,-7.0,0.0,-29.0,-15.0,3.0,US,1.0,,12.0,914004.0,7.7989999999999995,95.0
3925,Florida,Total,2021-02-28,-12.0,-6.0,-1.0,-27.0,-17.0,3.0,US,1.0,,12.0,888390.0,6.2410000000000005,76.0
3926,Florida,Total,2021-03-01,-15.0,-7.0,-18.0,-29.0,-26.0,7.0,US,1.0,,12.0,914248.0,6.954,85.0
3927,Florida,Total,2021-03-02,-16.0,-7.0,-22.0,-31.0,-27.0,8.0,US,1.0,,12.0,917530.0,7.028,86.0
3928,Florida,Total,2021-03-03,-13.0,-6.0,-20.0,-31.0,-26.0,7.0,US,1.0,,12.0,922022.0,7.247000000000001,88.0
3929,Florida,Total,2021-03-04,-14.0,-6.0,-13.0,-28.0,-26.0,7.0,US,1.0,,12.0,900921.0,7.372999999999999,90.0
3930,Florida,Total,2021-03-05,-15.0,-7.0,-10.0,-29.0,-25.0,7.0,US,1.0,,12.0,955437.0,8.362,102.0
3931,Florida,Total,2021-03-06,-17.0,-11.0,-33.0,-33.0,-17.0,5.0,US,1.0,,12.0,910972.0,6.899,84.0
3932,Florida,Total,2021-03-07,-10.0,-6.0,-8.0,-27.0,-17.0,3.0,US,1.0,,12.0,902352.0,6.0360000000000005,74.0
3933,Florida,Total,2021-03-08,-14.0,-8.0,-21.0,-28.0,-28.0,7.0,US,1.0,,12.0,934232.0,6.797999999999999,83.0
3934,Florida,Total,2021-03-09,-13.0,-6.0,-14.0,-29.0,-27.0,7.0,US,1.0,,12.0,921981.0,7.124,87.0
3935,Florida,Total,2021-03-10,-12.0,-7.0,-12.0,-28.0,-26.0,7.0,US,1.0,,12.0,904370.0,7.26,89.0
3936,Florida,Total,2021-03-11,-13.0,-6.0,-8.0,-25.0,-27.0,7.0,US,1.0,,12.0,915914.0,7.421,91.0
3937,Florida,Total,2021-03-12,-13.0,-5.0,-6.0,-24.0,-26.0,7.0,US,1.0,,12.0,911586.0,8.158,100.0
3938,Florida,Total,2021-03-13,-10.0,-4.0,1.0,-21.0,-16.0,2.0,US,1.0,,12.0,900204.0,7.3389999999999995,90.0
3939,Florida,Total,2021-03-14,-8.0,-4.0,3.0,-20.0,-17.0,2.0,US,1.0,,12.0,896878.0,6.412000000000001,78.0
3940,Georgia,Total,2020-02-15,5.0,1.0,42.0,4.0,1.0,-1.0,,,,,,,
3941,Georgia,Total,2020-02-16,-2.0,-5.0,-19.0,-5.0,-3.0,1.0,,,,,,,
3942,Georgia,Total,2020-02-17,4.0,1.0,24.0,0.0,-19.0,4.0,,,,,,,
3943,Georgia,Total,2020-02-18,-4.0,-5.0,-23.0,1.0,-5.0,3.0,,,,,,,
3944,Georgia,Total,2020-02-19,2.0,0.0,2.0,3.0,-2.0,1.0,,,,,,,
3945,Georgia,Total,2020-02-20,-6.0,-7.0,-36.0,-1.0,-4.0,4.0,,,,,,,
3946,Georgia,Total,2020-02-21,2.0,-1.0,23.0,4.0,-3.0,0.0,,,,,,,
3947,Georgia,Total,2020-02-22,5.0,0.0,48.0,4.0,4.0,-1.0,,,,,,,
3948,Georgia,Total,2020-02-23,2.0,1.0,20.0,3.0,1.0,-1.0,,,,,,,
3949,Georgia,Total,2020-02-24,-5.0,-4.0,-21.0,-2.0,1.0,1.0,,,,,,,
3950,Georgia,Total,2020-02-25,5.0,2.0,9.0,1.0,2.0,0.0,,,,,,,
3951,Georgia,Total,2020-02-26,9.0,3.0,5.0,4.0,1.0,-1.0,,,,,,,
3952,Georgia,Total,2020-02-27,10.0,5.0,6.0,6.0,2.0,-1.0,,,,,,,
3953,Georgia,Total,2020-02-28,9.0,4.0,30.0,7.0,2.0,-2.0,,,,,,,
3954,Georgia,Total,2020-02-29,13.0,6.0,40.0,12.0,4.0,-3.0,,,,,,,
3955,Georgia,Total,2020-03-01,13.0,7.0,49.0,8.0,2.0,-2.0,US,1.0,,13.0,234185.0,7.651,78.0
3956,Georgia,Total,2020-03-02,4.0,3.0,-9.0,0.0,2.0,0.0,US,1.0,,13.0,249871.0,9.767999999999999,100.0
3957,Georgia,Total,2020-03-03,10.0,11.0,0.0,0.0,1.0,0.0,US,1.0,,13.0,254964.0,9.738999999999999,99.0
3958,Georgia,Total,2020-03-04,3.0,0.0,-19.0,-2.0,0.0,1.0,US,1.0,,13.0,262336.0,9.549,97.0
3959,Georgia,Total,2020-03-05,1.0,0.0,-30.0,-1.0,-1.0,2.0,US,1.0,,13.0,252180.0,9.845,100.0
3960,Georgia,Total,2020-03-06,7.0,3.0,44.0,5.0,1.0,-2.0,US,1.0,,13.0,247118.0,11.54,118.0
3961,Georgia,Total,2020-03-07,10.0,5.0,79.0,9.0,5.0,-2.0,US,1.0,,13.0,246809.0,10.109,103.0
3962,Georgia,Total,2020-03-08,8.0,4.0,57.0,4.0,1.0,-1.0,US,1.0,,13.0,241681.0,7.459,76.0
3963,Georgia,Total,2020-03-09,7.0,8.0,53.0,0.0,2.0,-1.0,US,1.0,,13.0,255226.0,9.91,101.0
